market_id,app_id,app,downloads,price,average_score,in_app_purchases,group,nest,market_share,num_apps_category
Australia 2013,com.beamdog.nwnandroid,Neverwinter Nights: Enhanced Edition,25200,6.938889145094278,4,TRUE,GAME_ROLE_PLAYING,GAME3,1.1186962961963305e-4,24
Australia 2013,com.square_enix.android_googleplay.dq1_gp,DRAGON QUEST,206240,3.529646624003391,4.3000002,FALSE,GAME_ROLE_PLAYING,GAME3,9.155552544743301e-4,24
Australia 2013,com.pockettrend.neomonsters,Neo Monsters,1000000,1.2002017430514478,4.3000002,TRUE,GAME_ROLE_PLAYING,GAME3,0.004439271016652105,24
Australia 2013,com.turner.stevenrpg,Attack the Light,411300,2.5688982189514062,4.5999999,FALSE,GAME_ROLE_PLAYING,GAME3,0.0018258721691490109,24
Australia 2013,com.square_enix.android_googleplay.FFVII,FINAL FANTASY VII,162340,15.39924495705461,4.1999998,FALSE,GAME_ROLE_PLAYING,GAME3,7.206712568433028e-4,24
Australia 2013,com.zigzagame.evertale,Evertale,500000,1.6460669450940553,4.5999999,TRUE,GAME_ROLE_PLAYING,GAME3,0.0022196355083260524,24
Australia 2013,com.yourcompany.adarkroom,A Dark Room Â®,147480,1.4808586808882374,4.6999998,FALSE,GAME_ROLE_PLAYING,GAME3,6.547036895358524e-4,24
Australia 2013,jp.co.capcom.mhsspen,Monster Hunter Stories,100000,19.50404902390106,4.5999999,FALSE,GAME_ROLE_PLAYING,GAME3,4.4392710166521053e-4,24
Australia 2013,com.fds.infiniteflight,Infinite Flight - Flight Simulator,1000000,5.420331358724858,3.9000001,TRUE,GAME_SIMULATION,GAME3,0.004439271016652105,30
Australia 2013,com.giantssoftware.fs18.google,Farming Simulator 18,631160,5.429791544226314,4.4000001,TRUE,GAME_SIMULATION,GAME3,0.0028018902948701426,30
Australia 2013,com.astragon.cs3,Construction Simulator 3,82000,5.671771203648224,4.099999899999999,TRUE,GAME_SIMULATION,GAME3,3.640202233654726e-4,30
Australia 2013,net.kairosoft.android.depart2,Mega Mall Story2,10000,6.065697603124088,4.5,FALSE,GAME_SIMULATION,GAME3,4.439271016652105e-5,30
Australia 2013,com.jundroo.SimplePlanes,SimplePlanes,216600,5.589413101586739,4.5,FALSE,GAME_SIMULATION,GAME3,9.615461022068459e-4,30
Australia 2013,games.paveldogreat.fluidsim,Fluid Simulation - Trippy Stress Reliever,95500,2.1503079043916036,4.6999998,FALSE,GAME_SIMULATION,GAME3,4.2395038209027606e-4,30
Australia 2013,com.coffeestainstudios.goatsimulator.payday,Goat Simulator Payday,100000,4.5667288501980785,4.099999899999999,FALSE,GAME_SIMULATION,GAME3,4.4392710166521053e-4,30
Australia 2013,com.drycactus.polybridge,Poly Bridge,161080,1.811566410355771,4.5,FALSE,GAME_SIMULATION,GAME3,7.150777753623211e-4,30
Australia 2013,com.jundroo.SimpleRockets2,SimpleRockets 2,4680,5.53091098266587,4.9000001,FALSE,GAME_SIMULATION,GAME3,2.0775788357931853e-5,30
Australia 2013,com.giantssoftware.fs16,Farming Simulator 16,700960,3.4564648550519976,4.3000002,TRUE,GAME_SIMULATION,GAME3,0.0031117514118324595,30
Australia 2013,com.square_enix.android_googleplay.FFT_en2,FINAL FANTASY TACTICS : WotL,283220,11.644400058233863,4.1999998,FALSE,GAME_SIMULATION,GAME3,0.0012572903373362092,30
Australia 2013,com.kalypsomedia.projecthighrise,Project Highrise,32660,3.543374419280611,4.5,TRUE,GAME_SIMULATION,GAME3,1.4498659140385774e-4,30
Australia 2013,com.codebrewgames.pocketcitygame,Pocket City,100000,2.637242405810502,4.5,FALSE,GAME_SIMULATION,GAME3,4.4392710166521053e-4,30
Australia 2013,com.headupgames.bridgeconstructormedieval,Bridge Constructor Medieval,154300,0.5024042567910836,4.1999998,TRUE,GAME_SIMULATION,GAME3,6.849795178694198e-4,30
Australia 2013,com.SimTrgGp.MobileFO2,Call For Fire,50,2.4312897966395917,5,FALSE,GAME_SIMULATION,GAME3,2.2196355083260525e-7,30
Australia 2013,com.astragon.cs2016,Construction Simulator 2,185400,3.519216489076525,3.9000001,TRUE,GAME_SIMULATION,GAME3,8.230408464873003e-4,30
Australia 2013,com.headupgames.bridgeconstructor,Bridge Constructor,1000000,2.5017108925518716,4.4000001,TRUE,GAME_SIMULATION,GAME3,0.004439271016652105,30
Australia 2013,com.noodlecake.gettingoverit,Getting Over It with Bennett Foddy,50000,5.362836237755794,3.8,FALSE,GAME_SIMULATION,GAME3,2.2196355083260527e-4,30
Australia 2013,com.bitbybitstudios.fiz,Fiz : Brewery Management Game,100000,2.656920654370973,4.3000002,FALSE,GAME_SIMULATION,GAME3,4.4392710166521053e-4,30
Australia 2013,com.elevenbitstudios.twomstoriesmobile,This War of Mine: Stories - Father's Promise,10000,2.5151138427462416,4.3000002,FALSE,GAME_SIMULATION,GAME3,4.439271016652105e-5,30
Australia 2013,com.greenheartgames.gdt,Game Dev Tycoon,500000,4.644620395143289,4.8000002,FALSE,GAME_SIMULATION,GAME3,0.0022196355083260524,30
Australia 2013,com.uplayonline.youtubers,Youtubers Life: Gaming Channel,177900,8.333875004343035,3.9000001,TRUE,GAME_SIMULATION,GAME3,7.897463138624095e-4,30
Australia 2013,com.everybodyhouse.paperclipsuniquetest,Universal Paperclips,10000,1.6724717599523908,4.099999899999999,FALSE,GAME_SIMULATION,GAME3,4.439271016652105e-5,30
Australia 2013,it.rortos.realflightsimulator,RFS - Real Flight Simulator,156500,0.4679739714330656,4.3000002,TRUE,GAME_SIMULATION,GAME3,6.947459141060545e-4,30
Australia 2013,com.clickteam.freddyfazbearspizzeriasimulator,FNaF 6: Pizzeria Simulator,10000,3.5366198057748703,4.3000002,TRUE,GAME_SIMULATION,GAME3,4.439271016652105e-5,30
Australia 2013,com.elevenbitstudios.twommobile,This War of Mine,427580,13.364482636223345,4.5,TRUE,GAME_SIMULATION,GAME3,0.001898143501300107,30
Australia 2013,com.atari.mobile.rctclassic,RollerCoaster TycoonÂ® Classic,14540,6.2110824391829675,4.1999998,TRUE,GAME_SIMULATION,GAME3,6.454700058212161e-5,30
Australia 2013,nz.co.codepoint.minimetro,Mini Metro,500000,1.5481016841599375,4.6999998,FALSE,GAME_SIMULATION,GAME3,0.0022196355083260524,30
Australia 2013,net.kairosoft.android.pictures,Silver Screen Story,29200,4.978576472718679,4.5,FALSE,GAME_SIMULATION,GAME3,1.2962671368624146e-4,30
Australia 2013,com.AbyteEntertainment.DealersLifeFull,Dealerâs Life - Pawn Shop Tycoon,37820,3.534597184252937,4.5999999,FALSE,GAME_SIMULATION,GAME3,1.678932298497826e-4,30
Australia 2013,com.noodlecake.pumped3,Pumped BMX 3,50000,4.374327797969445,4.6999998,FALSE,GAME_OTHERS,GAME2,2.2196355083260527e-4,19
Australia 2013,com.t2ksports.nba2k20and,NBA 2K20,42660,5.385111473007284,4.099999899999999,TRUE,GAME_OTHERS,GAME2,1.893793015703788e-4,19
Australia 2013,com.pikpok.kikfg,Flick Kick Field Goal,50000,1.3233182139901192,4.1999998,FALSE,GAME_OTHERS,GAME2,2.2196355083260527e-4,19
Australia 2013,leather.full,LEATHERÂ®,4520,4.988206562156481,4.5,FALSE,GAME_OTHERS,GAME2,2.0065504995267515e-5,19
Australia 2013,com.noodlecake.trailboss,Trail Boss BMX,10000,4.493861507319249,4.6999998,FALSE,GAME_OTHERS,GAME2,4.439271016652105e-5,19
Australia 2013,com.undergroundcreative.footballchairmanpro,Football Chairman Pro - Build a Soccer Empire,100000,2.8836631274273117,4.5999999,TRUE,GAME_OTHERS,GAME2,4.4392710166521053e-4,19
Australia 2013,football.manager.games.fm19.mobile,Football Manager 2019 Mobile,412560,9.521356362369662,4.1999998,TRUE,GAME_OTHERS,GAME2,0.0018314656506299926,19
Australia 2013,com.hammerfall.regicide,"Warhammer 40,000: Regicide",95360,1.4087327849738718,4.4000001,TRUE,GAME_STRATEGY,GAME3,4.2332888414794474e-4,33
Australia 2013,com.easytech.rome.android,Great Conquerorï¼Rome,26900,1.5172838792219898,3.8,TRUE,GAME_STRATEGY,GAME3,1.1941639034794163e-4,33
Australia 2013,air.com.flipline.papaswingeriatogo,Papa's Wingeria To Go!,10000,1.341400729585812,4.4000001,TRUE,GAME_STRATEGY,GAME3,4.439271016652105e-5,33
Australia 2013,com.ninjakiwi.bloonstd5,Bloons TD 5,3925140,2.157039540147293,4.5999999,TRUE,GAME_STRATEGY,GAME3,0.017424760238301844,33
Australia 2013,com.ninjakiwi.bloonstd6,Bloons TD 6,1477900,4.2862580981376786,4.5999999,TRUE,GAME_STRATEGY,GAME3,0.006560798635510146,33
Australia 2013,com.tt2kgames.xcomew,XCOMÂ®: Enemy Within,340300,4.492204807054194,4.099999899999999,FALSE,GAME_STRATEGY,GAME3,0.0015106839269667114,33
Australia 2013,age.of.civilizations2.jakowski.lukasz,Age of Civilizations II,205700,4.326565036648918,4.099999899999999,FALSE,GAME_STRATEGY,GAME3,9.13158048125338e-4,33
Australia 2013,air.com.flipline.papascupcakeriatogo,Papa's Cupcakeria To Go!,50000,1.3712772251205796,4.1999998,TRUE,GAME_STRATEGY,GAME3,2.2196355083260527e-4,33
Australia 2013,com.nuclearunicorn.kittensgame,Kittens Game,31940,1.420043776834982,4.6999998,FALSE,GAME_STRATEGY,GAME3,1.4179031627186824e-4,33
Australia 2013,com.t2kgames.civrev2,Civilization Revolution 2,263320,5.630887341603214,3.4000001,FALSE,GAME_STRATEGY,GAME3,0.0011689488441048324,33
Australia 2013,air.com.flipline.papasscooperiatogo,Papa's Scooperia To Go!,13860,1.375508165734216,4.5999999,TRUE,GAME_STRATEGY,GAME3,6.152829629079818e-5,33
Australia 2013,com.longyoug.hmby,The Last Warlord,35560,10.586410714464279,3.9000001,FALSE,GAME_STRATEGY,GAME3,1.5786047735214887e-4,33
Australia 2013,com.corrodinggames.rts,Rusted Warfare - RTS Strategy,118000,0.2642975043125705,4.8000002,FALSE,GAME_STRATEGY,GAME3,5.238339799649484e-4,33
Australia 2013,com.scottgames.fnaf2,Five Nights at Freddy's 2,1000000,3.4561432528865077,4.6999998,FALSE,GAME_STRATEGY,GAME3,0.004439271016652105,33
Australia 2013,air.com.flipline.papasdonuteriatogo,Papa's Donuteria To Go!,10000,2.646935674899553,4.8000002,TRUE,GAME_STRATEGY,GAME3,4.439271016652105e-5,33
Australia 2013,air.com.flipline.papaspizzeriatogo,Papa's Pizzeria To Go!,115500,1.2504529135384246,4.1999998,TRUE,GAME_STRATEGY,GAME3,5.127358024233182e-4,33
Australia 2013,air.com.flipline.papasburgeriatogo,Papa's Burgeria To Go!,139940,1.4785260983956645,4.1999998,FALSE,GAME_STRATEGY,GAME3,6.212315860702956e-4,33
Australia 2013,com.khg.doorkickers,Door Kickers,197100,4.566261376495898,4.5,FALSE,GAME_STRATEGY,GAME3,8.749803173821299e-4,33
Australia 2013,com.ironhidegames.android.kingdomrushorigins,Kingdom Rush Origins,1000000,2.355810677304589,4.8000002,TRUE,GAME_STRATEGY,GAME3,0.004439271016652105,33
Australia 2013,com.perchang.wq,Warhammer Quest 2: The End Times,19480,4.400935312009237,3.9000001,TRUE,GAME_STRATEGY,GAME3,8.647699940438301e-5,33
Australia 2013,air.com.flipline.papashotdoggeriatogo,Papa's Hot Doggeria To Go!,10000,0.508945681049721,4.4000001,TRUE,GAME_STRATEGY,GAME3,4.439271016652105e-5,33
Australia 2013,com.jollypixel.greatwar.android,Pixel Soldiers: The Great War,12340,1.9230342767165793,4.4000001,FALSE,GAME_STRATEGY,GAME3,5.478060434548698e-5,33
Australia 2013,com.ironhidegames.android.kingdomrushfrontiers,Kingdom Rush Frontiers,2501560,1.3096031932363106,4.8000002,TRUE,GAME_STRATEGY,GAME3,0.01110510280441624,33
Australia 2013,com.turner.ttgfigures,Teeny Titans - Teen Titans Go!,456040,3.167212109947761,4.4000001,FALSE,GAME_STRATEGY,GAME3,0.002024485154434026,33
Australia 2013,com.foursakenmedia.blockfortress,Block Fortress,100000,2.7892245307604244,4.1999998,TRUE,GAME_STRATEGY,GAME3,4.4392710166521053e-4,33
Australia 2013,com.team17.escapists2,The Escapists 2: Pocket Breakout,50000,7.476525524405224,4.1999998,FALSE,GAME_STRATEGY,GAME3,2.2196355083260527e-4,33
Australia 2013,com.ironhidegames.android.ironmarines,Iron Marines,500000,3.6194835290550804,4.6999998,TRUE,GAME_STRATEGY,GAME3,0.0022196355083260524,33
Australia 2013,air.com.flipline.papasfreezeriatogo,Papa's Freezeria To Go!,369520,0.3830787320247221,4.4000001,FALSE,GAME_STRATEGY,GAME3,0.0016403994260732859,33
Australia 2013,air.com.flipline.papaspancakeriatogo,Papa's Pancakeria To Go!,10000,1.3717070495053663,4.5,TRUE,GAME_STRATEGY,GAME3,4.439271016652105e-5,33
Australia 2013,com.KonfaGames.Despotism3k,Despotism 3k,10000,4.190597905901455,4.3000002,FALSE,GAME_STRATEGY,GAME3,4.439271016652105e-5,33
Australia 2013,ch.feinheit.games.firststrike,First Strike: Final Hour,207240,1.4665203574426195,4.1999998,FALSE,GAME_STRATEGY,GAME3,9.199945254909823e-4,33
Australia 2013,com.ironhidegames.android.kingdomrush4,Kingdom Rush Vengeance,500000,4.52681509539177,4.6999998,TRUE,GAME_STRATEGY,GAME3,0.0022196355083260524,33
Australia 2013,com.GameCoaster.DungeonMaker,Dungeon Maker,500000,2.2032285898536386,4.5999999,TRUE,GAME_STRATEGY,GAME3,0.0022196355083260524,33
Australia 2013,com.etermax.preguntados.pro,Trivia Crack (No Ads),1000000,2.433441263667376,4.3000002,TRUE,GAME_BOARD,GAME2,0.004439271016652105,19
Australia 2013,com.imageline.FLM,FL Studio Mobile,387820,14.426730516944978,4.1999998,TRUE,ENTERTAINMENT,ENTERTAINMENT,0.0017216380856780193,40
Australia 2013,com.wiseschematics.reeq01,RE Equalizer 10-Band,16780,3.5060516691889436,4.3000002,FALSE,ENTERTAINMENT,ENTERTAINMENT,7.449096765942232e-5,40
Australia 2013,com.airpoputil.airpopup,AirPopup,2560,1.8472405602758943,3.7,FALSE,ENTERTAINMENT,ENTERTAINMENT,1.136453380262939e-5,40
Australia 2013,cs.example.studiomusic,Studio music - garage band,50000,0.3796290714149061,1.4,FALSE,ENTERTAINMENT,ENTERTAINMENT,2.2196355083260527e-4,40
Australia 2013,com.bitcount.cleartune,Cleartune - Chromatic Tuner,100000,4.448814557518048,3.5999999,FALSE,ENTERTAINMENT,ENTERTAINMENT,4.4392710166521053e-4,40
Australia 2013,com.maxmpz.audioplayer.unlock,Poweramp Full Version Unlocker,5000000,4.378514174483161,4.3000002,FALSE,ENTERTAINMENT,ENTERTAINMENT,0.022196355083260524,40
Australia 2013,com.bubblesoft.android.bubbleupnp.unlocker,BubbleUPnP UPnP/DLNA License,159140,5.508190578258108,3.7,FALSE,ENTERTAINMENT,ENTERTAINMENT,7.06465589590016e-4,40
Australia 2013,mdmt.sabp,Simple Audiobook Player,5000,1.6651321588752828,4.9000001,FALSE,ENTERTAINMENT,ENTERTAINMENT,2.2196355083260527e-5,40
Australia 2013,com.kodarkooperativet.blackplayerex,BlackPlayer EX Music Player,411760,3.0182020686672715,4.4000001,FALSE,ENTERTAINMENT,ENTERTAINMENT,0.0018279142338166708,40
Australia 2013,com.media.bestrecorder.audiorecorderpro,Voice Recorder Pro,283680,2.8883852402788,4.8000002,FALSE,ENTERTAINMENT,ENTERTAINMENT,0.0012593324020038692,40
Australia 2013,com.sonosaurus.tonalenergytuner,TonalEnergy Tuner and Metronome,100000,3.387516264812888,4.8000002,FALSE,ENTERTAINMENT,ENTERTAINMENT,4.4392710166521053e-4,40
Australia 2013,com.massimobiolcati.irealb,iReal Pro - Music Book & Backing Tracks,112080,13.32737233828796,4.5,TRUE,ENTERTAINMENT,ENTERTAINMENT,4.975534955463679e-4,40
Australia 2013,com.linkesoft.songbook,SongBook,50000,9.48844173218697,4.5,FALSE,ENTERTAINMENT,ENTERTAINMENT,2.2196355083260527e-4,40
Australia 2013,com.extreamsd.aemobile,Audio Evolution Mobile Studio,115780,8.403120941597743,4.099999899999999,TRUE,ENTERTAINMENT,ENTERTAINMENT,5.139787983079807e-4,40
Australia 2013,com.neutroncode.mp,Neutron Music Player,314500,7.266428277010507,4.5,FALSE,ENTERTAINMENT,ENTERTAINMENT,0.001396150734737087,40
Australia 2013,com.wmu,Warm Me Up for singers,1500,4.805496338983987,4.3000002,FALSE,ENTERTAINMENT,ENTERTAINMENT,6.658906524978157e-6,40
Australia 2013,com.justinguitar.guitarnotetrainer,JustinGuitar Note Trainer,1000,2.732167216771529,4.3000002,FALSE,ENTERTAINMENT,ENTERTAINMENT,4.439271016652105e-6,40
Australia 2013,com.djit.apps.edjing.expert,edjing PRO - Music DJ mixer,174240,5.6342826542143545,3.9000001,FALSE,ENTERTAINMENT,ENTERTAINMENT,7.734985819414628e-4,40
Australia 2013,com.arobasmusic.guitarpro,Guitar Pro,193260,4.962816610406563,4,FALSE,ENTERTAINMENT,ENTERTAINMENT,8.579335166781859e-4,40
Australia 2013,com.algoriddim.djay,djay 2,240380,3.5704106805781577,3.0999999,FALSE,ENTERTAINMENT,ENTERTAINMENT,0.001067111966982833,40
Australia 2013,slide.watchFrenzy.premium,Watch Face -WatchMaker Premium for Android Wear OS,500000,7.367170004075759,3.7,TRUE,PERSONALIZATION,PERSONALIZATION,0.0022196355083260524,25
Australia 2013,com.pujie.wristwear.pujieblack,Watch Face - Pujie Black (Wear OS & Samsung Watch),158900,1.4927178143700282,4.1999998,TRUE,PERSONALIZATION,PERSONALIZATION,7.054001645460195e-4,25
Australia 2013,com.fabio.flat.squircle.iconpack,Flat Squircle - Icon Pack,1700,2.4100028339133486,4.9000001,FALSE,PERSONALIZATION,PERSONALIZATION,7.5467607283085785e-6,25
Australia 2013,wafflekwgt.kustom.pack,Waffle KWGT,1320,1.6089591907049652,4.6999998,FALSE,PERSONALIZATION,PERSONALIZATION,5.859837741980778e-6,25
Australia 2013,com.ciaostudio.darkfulip,Darkful Icon Pack - Theme for Apex/Nova Launcher,10000,0.4154429371802111,4.9000001,FALSE,PERSONALIZATION,PERSONALIZATION,4.439271016652105e-5,25
Australia 2013,com.natewren.flight,Flight - Flat Minimalist Icons (Pro Version),21180,2.6321121552349087,4.3000002,FALSE,PERSONALIZATION,PERSONALIZATION,9.402376013269159e-5,25
Australia 2013,com.natewren.lines,Lines - Icon Pack (Pro Version),50000,2.4396717181633445,4.5,FALSE,PERSONALIZATION,PERSONALIZATION,2.2196355083260527e-4,25
Australia 2013,net.uniquegem.ctospaid,ctOS UI Full Version,10840,0.27688546378055834,3.3,FALSE,PERSONALIZATION,PERSONALIZATION,4.812169782050882e-5,25
Australia 2013,com.unvoid.borealis,Borealis - Icon Pack,19640,2.0401832718501725,4.8000002,TRUE,PERSONALIZATION,PERSONALIZATION,8.718728276704734e-5,25
Australia 2013,com.stmp.minimalface,Watch Face - Minimal & Elegant for Android Wear OS,200460,1.5921453210831458,4.4000001,FALSE,PERSONALIZATION,PERSONALIZATION,8.89896267998081e-4,25
Australia 2013,org.oftn.rainpaper,Rainpaper,10000,2.3499125395890177,3.9000001,FALSE,PERSONALIZATION,PERSONALIZATION,4.439271016652105e-5,25
Australia 2013,com.teslacoilsw.launcher.prime,Nova Launcher Prime,5000000,5.596639587612023,4.6999998,FALSE,PERSONALIZATION,PERSONALIZATION,0.022196355083260524,25
Australia 2013,jp.snowlife01.android.rotationcontrolpro,Rotation Control Pro,100000,2.3994499630362247,4.6999998,FALSE,PERSONALIZATION,PERSONALIZATION,4.4392710166521053e-4,25
Australia 2013,leedroiddevelopments.volumepanel,Volume Panel Pro,1020,0.4222543863141074,4.6999998,FALSE,PERSONALIZATION,PERSONALIZATION,4.5280564369851474e-6,25
Australia 2013,com.bousrih.viola,Viola Icon Pack,460,1.5466448576738254,5,FALSE,PERSONALIZATION,PERSONALIZATION,2.0420646676599684e-6,25
Australia 2013,com.jndapp.line.x.iconpack,LineX Icon Pack,24400,0.4830490874090957,4.5999999,FALSE,PERSONALIZATION,PERSONALIZATION,1.0831821280631137e-4,25
Australia 2013,spiffy.kustom.pack,Spiffy kwgt,1000,1.5414300933045657,4.5999999,FALSE,PERSONALIZATION,PERSONALIZATION,4.439271016652105e-6,25
Australia 2013,com.edzondm.linebitlight,Linebit Light - Icon Pack,5000,1.5810827337487932,4.6999998,TRUE,PERSONALIZATION,PERSONALIZATION,2.2196355083260527e-5,25
Australia 2013,uk.co.randomvector.outline,Outline Icons - Icon Pack,5340,0.9970751535488046,4.5999999,TRUE,PERSONALIZATION,PERSONALIZATION,2.3705707228922243e-5,25
Australia 2013,vukash.in.candycons.unwrapped,CandyCons Unwrapped - Icon Pack,2980,2.0283439867450763,4.9000001,FALSE,PERSONALIZATION,PERSONALIZATION,1.3229027629623273e-5,25
Australia 2013,com.incorporateapps.fakegps_route,Fake GPS Joystick & Routes Go,163600,3.447039301812226,3.3,FALSE,PERSONALIZATION,PERSONALIZATION,7.262647383242844e-4,25
Australia 2013,com.playtiveapps.exquigets,Exquigets for KWGT,5000,1.8902321394770842,4.4000001,FALSE,PERSONALIZATION,PERSONALIZATION,2.2196355083260527e-5,25
Australia 2013,com.termux.styling,Termux:Styling,10000,1.5745851609846793,4.5999999,FALSE,PERSONALIZATION,PERSONALIZATION,4.439271016652105e-5,25
Australia 2013,wolfieforkwgt.kustom.pack,Wolfie for KWGT,10000,0.32756233923831823,4.5999999,FALSE,PERSONALIZATION,PERSONALIZATION,4.439271016652105e-5,25
Australia 2013,com.DesignBench.impcat,impcat BETA,1000,3.0559424004382074,4.6999998,FALSE,PERSONALIZATION,PERSONALIZATION,4.439271016652105e-6,25
Australia 2013,it.Ettore.calcolielettriciPRO,Electrical Calculations PRO Key,100000,2.470861130555379,4.8000002,FALSE,TOOLS,TOOLS,4.4392710166521053e-4,48
Australia 2013,org.awallet.cloud,aWallet Cloud Password Manager,87220,3.914766549929057,4.6999998,FALSE,TOOLS,TOOLS,3.871932180723966e-4,48
Australia 2013,com.digitalchemy.calculator.decimal,Calculator Plus,408500,2.598566096842381,4.5999999,FALSE,TOOLS,TOOLS,0.0018134422103023848,48
Australia 2013,com.owncloud.android,ownCloud,208440,0.5986104838661668,4.1999998,FALSE,TOOLS,TOOLS,9.253216507109648e-4,48
Australia 2013,com.ndemiccreations.scenariocreator,Plague Inc: Scenario Creator,50000,4.412938903173564,4.099999899999999,FALSE,TOOLS,TOOLS,2.2196355083260527e-4,48
Australia 2013,arproductions.andrew.worklogkey,Work Log Pro,100000,5.455937891943167,4.5999999,FALSE,TOOLS,TOOLS,4.4392710166521053e-4,48
Australia 2013,com.nll.acr.license,Call Recorder License - ACR,608160,3.3125331575211456,3,FALSE,TOOLS,TOOLS,0.0026997870614871443,48
Australia 2013,si.topapp.mymeasurespro,My Measure PRO,5000,5.681045325075769,4.1999998,FALSE,TOOLS,TOOLS,2.2196355083260527e-5,48
Australia 2013,com.speedsoftware.rootexplorer,Root Explorer,639840,4.445713613989841,4.3000002,FALSE,TOOLS,TOOLS,0.002840423167294683,48
Australia 2013,com.intsig.lic.camscanner,CamScanner (License),1000000,1.4145831074397708,2.0999999,FALSE,TOOLS,TOOLS,0.004439271016652105,48
Australia 2013,com.veamstudios.siteauditpro,Site Audit Pro,10000,13.632241143931997,4.1999998,FALSE,TOOLS,TOOLS,4.439271016652105e-5,48
Australia 2013,com.ycdroid.smsmmspro,SMS MMS to Email,5000,1.389559957115046,3.8,FALSE,TOOLS,TOOLS,2.2196355083260527e-5,48
Australia 2013,com.digipom.easyvoicerecorder.pro,Easy Voice Recorder Pro,384720,4.444141726279469,4.8000002,FALSE,TOOLS,TOOLS,0.001707876345526398,48
Australia 2013,kr.co.lylstudio.unicorn,"Unicorn Blocker:Adblocker, Fast & Private",151840,2.803254637449316,4.099999899999999,FALSE,TOOLS,TOOLS,6.740589111684556e-4,48
Australia 2013,com.solidworks.eDrawingsAndroid,eDrawings,50000,1.6077203306417267,2.8,TRUE,TOOLS,TOOLS,2.2196355083260527e-4,48
Australia 2013,com.callrecord.autopro,call recorder pro,50000,6.046110136046202,3.4000001,FALSE,TOOLS,TOOLS,2.2196355083260527e-4,48
Australia 2013,com.panda.gamepad,Panda Gamepad Pro (BETA),143560,4.203490028480709,2.8,FALSE,TOOLS,TOOLS,6.373017471505762e-4,48
Australia 2013,com.riteshsahu.SMSBackupRestorePro,SMS Backup & Restore Pro,25880,5.603257611714585,4.1999998,FALSE,TOOLS,TOOLS,1.1488833391095648e-4,48
Australia 2013,au.com.oxleyws.solar.pro,Oxley Solar Pro,5000,6.426657515468837,4.8000002,FALSE,TOOLS,TOOLS,2.2196355083260527e-5,48
Australia 2013,net.techet.netanalyzer.an,Network Analyzer Pro,127020,3.3552587740084014,4.8000002,FALSE,TOOLS,TOOLS,5.638762045351504e-4,48
Australia 2013,me.kuder.diskinfo.pro,DiskInfo PRO,5580,1.9404194066757001,4.3000002,FALSE,TOOLS,TOOLS,2.4771132272918747e-5,48
Australia 2013,org.kustom.widget.pro,KWGT Kustom Widget Pro Key,100000,5.088859770806692,4.1999998,FALSE,TOOLS,TOOLS,4.4392710166521053e-4,48
Australia 2013,org.kustom.wallpaper.pro,KLWP Live Wallpaper Pro Key,100000,5.175783597378428,4.099999899999999,FALSE,TOOLS,TOOLS,4.4392710166521053e-4,48
Australia 2013,abdelrahman.wifianalyzerpremium,WiFi Analyzer Premium,27620,2.438149406123782,4.8000002,FALSE,TOOLS,TOOLS,1.2261266547993114e-4,48
Australia 2013,com.tuneecu,TuneECU,13660,11.40477577016628,3.8,FALSE,TOOLS,TOOLS,6.064044208746776e-5,48
Australia 2013,com.skypaw.decibel10pro,"Decibel X PRO - Sound Meter dBA, Noise Detector",5400,4.402137716349031,4.3000002,FALSE,TOOLS,TOOLS,2.397206348992137e-5,48
Australia 2013,com.astech.forscanlite,FORScan Lite,50000,6.4243166019450255,3.9000001,FALSE,TOOLS,TOOLS,2.2196355083260527e-4,48
Australia 2013,eu.chainfire.supersu.pro,SuperSU Pro,500000,4.318423352376601,4.099999899999999,FALSE,TOOLS,TOOLS,0.0022196355083260524,48
Australia 2013,rdc.pocketsecure,Pocket Secure,10000,0.4567829651901465,3.5,FALSE,TOOLS,TOOLS,4.439271016652105e-5,48
Australia 2013,com.appstar.callrecorderpro,Automatic Call Recorder Pro,500000,6.312702297407293,2.5999999,FALSE,TOOLS,TOOLS,0.0022196355083260524,48
Australia 2013,cz.hipercalc.pro,HiPER Calc Pro,303180,3.135706332527593,4.8000002,FALSE,TOOLS,TOOLS,0.0013458981868285853,48
Australia 2013,com.wakdev.nfctools.pro,NFC Tools - Pro Edition,100000,2.981746194988155,4.5,FALSE,TOOLS,TOOLS,4.4392710166521053e-4,48
Australia 2013,com.pixelcurves.tlauncher,TL Mods,100000,0.332070118626012,4.3000002,FALSE,TOOLS,TOOLS,4.4392710166521053e-4,48
Australia 2013,com.defianttech.diskdiggerpro,DiskDigger Pro file recovery,100000,3.451164845078228,2.8,FALSE,TOOLS,TOOLS,4.4392710166521053e-4,48
Australia 2013,com.ccswe.appmanagerpro,CCSWE App Manager Pro License,2300,1.7329260942465103,4.5999999,FALSE,TOOLS,TOOLS,1.0210323338299842e-5,48
Australia 2013,de.roskosch.etb,Electronic Toolbox Pro,1000,5.109910588160773,4.5999999,FALSE,TOOLS,TOOLS,4.439271016652105e-6,48
Australia 2013,com.samruston.permission,Bouncer - Temporary App Permissions,25020,1.4056622565405603,4.6999998,FALSE,TOOLS,TOOLS,1.1107056083663567e-4,48
Australia 2013,com.tinyapps.photowatchpro,Photo Watch Face Pro,180,2.431363198748588,2.0999999,FALSE,TOOLS,TOOLS,7.990687829973789e-7,48
